-124.70343781,-1479.41650391,-193.75341797,-113.71100616,-130.6570282,-103.30932617,-103.06568146,-86.40667725,-104.87003326,-101.00173187
220.20344543,1461.88598633,268.8565979,134.76454163,259.91598511,123.60848999,166.01278687,134.46211243,137.06007385,142.69374084
